gene,day1r1,day1r2,day1r3,day3r1,day3r2,day3r3,day6r1,day6r2,day6r3,day9r2,day9r3
CBG08651,5.787423827,5.73497811,6.070917936,5.413035947,5.557022056,6.253686656,4.835038128,5.057398743,5.200608361,4.348656253,4.775941943
CBG08652,6.297453138,6.207428793,6.114221509,5.920778974,5.954693518,5.919785075,5.601833156,6.127820463,6.07705853,6.163283897,6.297895238
CBG08653,7.208854635,7.234543398,6.989125131,6.797918507,6.907166395,6.735323775,6.585524304,6.427837236,6.41356944,7.375122327,7.251149354
CBG08654,6.751990835,7.151018481,6.89924258,6.701130245,6.318821713,6.630483652,7.207621593,6.68926071,6.770421192,6.76677974,7.065695333
CBG08655,5.538671244,5.819469389,5.930661095,5.462599498,5.306821173,5.603074223,5.183397053,5.553312671,5.297855082,5.810251573,5.775380278
Cbr-exc-14,7.77426134,7.97375154,7.774136058,7.199496194,7.378793274,7.294552564,7.060528364,7.148936454,7.302701378,7.692707174,7.826848253
Cbr-pqn-51,12.0757012,12.08958303,12.00064254,12.57933869,12.59946488,12.62903967,12.71539951,12.7175719,12.72304873,11.79645498,11.6418614
CBG08659,7.90853212,7.685043767,7.834839657,7.973911972,7.979257226,8.042354476,8.159492674,8.323681784,7.87984866,7.579731961,7.725274769
Cbr-cwp-4,7.376531983,7.304796865,7.172129733,7.363596895,7.533960243,7.077240813,7.660611847,7.752634392,7.862821695,7.782843788,7.661936451
Cbr-mlk-1,9.255585526,9.193589879,9.276920077,9.026336391,8.519853184,8.752542052,8.87652932,8.717791262,9.613753361,9.496464357,9.494999816
CBG08664,7.827416964,8.031228787,8.280243612,7.668567797,7.458518649,8.285595226,6.757720037,7.012207121,8.024560756,8.874699849,9.108971184
CBG08666,5.246444588,5.20456896,5.096444643,4.94078811,4.834296272,4.671558963,4.693390515,4.348656253,4.653694044,5.83178651,5.595989272
CBG08667,8.841232352,8.553096409,8.666599608,8.185291797,7.945327787,8.042354476,7.849503264,7.866459877,8.13249095,9.173704146,9.099520044
CBG08668,7.48032216,7.346973842,7.478611545,8.993822385,8.69683338,8.619427068,9.074354882,8.833606984,9.221136253,7.876703812,7.615848639
Cbr-glb-32,5.947804444,5.73497811,5.712049674,5.59745139,5.680904574,5.192672959,5.248263189,5.341377832,5.297855082,5.89401457,5.775380278
CBG08678,10.83939464,10.82829408,10.79947396,10.62152179,10.72224862,10.72068903,10.81724158,10.80380165,10.63820979,10.34068958,10.24362221
Cbr-ugt-63,10.16040634,10.04011688,10.11808788,9.824887441,9.609773729,9.870471422,8.546627778,8.453687289,9.271146094,9.098299707,9.099520044
CBG08681,8.846359271,8.649350623,8.793628802,8.967271312,8.986407763,8.966070254,9.165390746,9.178241278,9.132151537,8.749575369,8.662407796
Cbr-sid-1,11.54757154,11.53139385,11.51198249,12.530099,12.60918393,12.57553987,12.36586199,12.30739531,12.61849403,11.72939992,11.4767018
CBG08683,7.184341211,7.427694635,7.367267396,6.782263376,7.144893121,7.205550923,6.820841331,6.405379141,6.553428608,6.963466157,6.994416422
CBG08684,7.913451348,7.984375934,8.044417734,9.089239213,9.041766232,9.093522967,9.13867961,9.251401199,9.612067796,8.670996354,8.593293175
CBG08689,8.43083289,8.865050134,8.981405564,5.678194612,5.791667896,6.550177788,5.248263189,5.279462568,7.092139666,9.701342442,10.03287048
CBG08690,8.017583193,8.695160269,8.508813928,5.245027009,5.557022056,6.314773294,5.682824117,6.183101141,6.538609257,9.388291757,9.71350714
CBG08691,8.364367838,9.027223778,8.802718016,5.180381281,5.032288234,6.189461599,4.835038128,5.341377832,6.160118438,9.478742784,9.762200643
Cbr-ugt-51,7.446571296,6.888343625,7.162574658,7.256370918,7.044274899,7.332355016,8.300496882,8.271715392,7.87984866,7.504972412,7.62917072
CBG08699,8.720757676,9.242830541,9.296335966,7.332284698,7.399153662,7.284939752,5.248263189,5.453390169,7.640758503,10.52383813,10.81760361
CBG08700,8.966574649,8.850672211,8.940831638,7.933123413,8.070173146,8.318525093,7.677351421,8.035682006,7.845588195,8.668388532,8.837632981
Cbr-ttc-37,10.84515786,10.63999738,10.74482776,11.34234996,11.28595132,11.21700394,11.23052156,11.0993412,11.14695616,10.74120697,10.45363148
CBG08702,5.569484382,5.674730874,5.474932533,6.172294915,5.600016295,5.708225975,6.509840969,6.099211051,6.625121356,5.810251573,5.85498716
Cbr-cest-32,11.16995729,11.21751946,11.17095583,7.780376553,7.889299527,9.809130914,9.670993814,9.70198712,8.9221927,11.94866079,12.09559016
CBG08704,9.793864786,9.888148378,9.814454117,10.36265186,10.5184008,10.42830193,10.232919,10.300053,10.73426384,9.915119459,9.769662544
Cbr-dlk-1,9.839507799,9.582329618,9.805453066,9.494268117,9.325024351,9.447374094,8.787560753,8.780994101,9.189822313,10.04317509,10.01665862
Cbr-flp-33,7.369331577,7.234543398,7.447690267,6.717754422,6.636627147,7.294552564,6.9388882,6.983151659,7.24192751,7.072391291,7.276948035
Cbr-ndx-1,8.349973269,8.249264875,8.397081717,7.788035184,8.213698318,7.893809364,7.89304262,7.986275414,8.079546442,8.956012058,9.0039635
Cbr-par-6,11.13431505,11.16628935,11.13010179,11.59049448,11.62784361,11.63894177,11.82722322,11.83572993,11.63773637,10.97970045,10.91162243
CBG08714,10.95879152,10.89764836,10.85430803,11.1023169,11.17398634,11.1638556,11.22841448,11.37139043,11.08939884,10.46583507,10.34796873
CBG08715,5.926232347,5.819469389,5.58347119,5.509666192,5.923903556,5.708225975,5.758009488,6.155772661,6.033279454,5.620553712,5.417404963
Cbr-mcrs-1,11.23089905,11.11317256,11.15510698,11.77136024,11.84858373,11.81341799,11.85480318,11.86367471,11.70486387,10.85196964,10.71316289
Cbr-atp-1,16.04105727,16.19725483,16.14253294,15.79618786,15.82189952,15.89768199,15.48993837,15.48118884,15.63966765,15.88582209,15.96869365
CBG08718,6.774422982,6.89987736,6.839896753,7.013352896,6.802261326,7.284939752,8.787560753,8.739169408,8.342993594,7.143050808,7.198070974
Cbr-hmg-20,9.49615778,9.365108219,9.469745919,10.24064872,10.40516337,10.18702382,10.30668928,10.32707402,10.34353193,9.597077649,9.456670413
Cbr-pri-2,10.40114751,10.40678863,10.21188587,11.20302935,11.30667443,11.22320265,11.28425247,11.20889333,11.19669584,10.27977227,10.04152501
CBG08721,10.5299866,10.59679146,10.50746829,10.51228731,10.63823618,10.74674241,10.56898058,10.73645173,10.74352656,10.29924451,10.25216831
CBG08722,10.32619644,10.38105169,10.24554445,9.891636459,10.01120229,10.04583947,9.721833623,9.727838625,10.06185586,9.888531641,9.901844037
CBG08723,9.941101243,9.992527697,9.842592151,9.93675798,10.11189975,10.29574242,10.09474832,10.17725256,10.14227676,9.451744764,9.422984701
Cbr-mrt-1.2,9.784560122,9.568356146,9.532930192,10.28962566,10.37382476,10.35114315,10.4413661,10.39987746,10.3054656,9.375577908,9.248041832
CBG08730,7.200731495,7.278865108,7.581778007,6.858785597,6.600879123,7.077240813,6.585524304,6.209836691,6.582575084,7.394424653,7.511708383
CBG08732,7.390822647,7.481555981,7.560298154,7.373880445,7.368500977,7.205550923,6.895812884,6.794484433,7.062154439,7.629260184,7.399239584
Cbr-syx-4,10.1239887,10.07387874,10.01905832,10.76021415,10.76828388,10.66894422,10.88658557,11.04470885,10.60894512,9.506702139,9.424876943
CBG08735,4.921895561,5.347044936,5.032536889,5.245027009,4.942061645,4.905642639,5.033323069,4.70568995,5.146989742,5.242646509,5.455907932
Cbr-src-2,6.860597122,7.141419546,6.89924258,6.59677669,6.754684267,6.791740756,6.203337404,6.28675897,6.445977454,8.493735413,8.517128514
CBG08739,8.723547662,8.625885617,8.887737522,7.733535031,7.867706347,7.783137099,7.660611847,7.040660235,7.485603873,9.022808683,9.168935246
CBG08740,8.221394066,8.222643201,8.099744224,7.164218713,7.238688913,7.332355016,6.980645863,6.892087249,6.957199776,8.035526801,8.089359881
CBG08741,10.88113301,10.82975826,10.80098371,11.22417514,11.17907096,11.18115348,11.16886342,11.17407583,11.29025487,10.8124552,10.70540527
Cbr-slc-30A5,11.31497443,11.30958756,11.33103251,11.67226604,11.69631545,11.62963854,11.57755264,11.45562556,11.56297914,11.2575244,11.28392145
Cbr-ech-7,11.33057816,11.37622945,11.43337471,10.12995023,10.04343232,10.99081598,10.24130457,10.30864078,10.18256916,10.81480979,11.09498254
Cbr-bbs-1,6.069501387,5.971428791,6.216191318,5.856707888,5.791667896,5.603074223,5.682824117,5.504653033,5.668824327,6.487402984,6.494277694
Cbr-unc-95,9.640211537,9.968795536,9.996828663,8.495742117,8.400135859,8.623191923,7.500290747,7.628860716,7.988432094,9.902994223,10.04644723
Cbr-lev-10,9.026502052,9.125995768,9.194228169,8.715289283,8.798719288,8.581225014,8.477123718,8.19935227,8.467882083,9.24884409,9.359103507
Cbr-tcab-1,10.04938197,9.933810889,9.921078135,10.51914841,10.54902548,10.56344267,10.54772939,10.60899903,10.49838449,9.759973129,9.600880862
Cbr-apg-1,11.93298043,11.8900219,11.94574569,12.37204586,12.32652777,12.27826659,12.33061123,12.23266848,12.29464596,11.88005526,11.81872368
Cbr-hpo-13,11.39004464,11.36415581,11.38588002,11.87124944,11.78473872,11.69085421,11.72880289,11.69382866,11.89140555,11.66593814,11.47259473
CBG08750,9.240100303,9.367127995,9.250618039,9.178719331,9.184579277,9.31654189,9.291980607,9.476558011,9.117959696,8.752039955,8.923202445
Cbr-catp-1,9.444750334,9.430309,9.518310716,8.81921424,8.53356985,8.434603466,8.865704849,8.687316852,8.526468184,9.892997142,9.730431765
CBG08752,5.811787281,5.971428791,5.905553213,5.716333885,5.641254097,6.121708521,5.861863857,5.766723833,5.891233619,7.388020058,7.47521028
CBG08753,10.26061654,10.31567041,10.18438159,10.68898961,10.85707457,10.77148775,10.78127792,10.76377024,10.7754855,9.884052262,9.784471428
Cbr-rps-20,14.79787435,14.95656716,14.82875827,14.6892829,14.84641556,15.0076921,14.72256618,14.81065603,14.75342877,14.50312547,14.67407312
Cbr-ekl-4,11.72299753,11.71609576,11.72735298,12.5009411,12.49645866,12.46533427,12.45805797,12.41103369,12.34900241,11.29889894,11.15601551
CBG08756,6.970806784,7.010150571,6.989125131,4.94078811,5.18214647,5.398520943,5.183397053,4.96396192,4.779248828,6.328647534,6.349887458
Cbr-ttm-5,7.5391043,7.631775901,7.602935636,7.414275722,7.746645246,7.699467322,7.230687803,7.552939354,8.183541888,8.207512368,8.394711126
Cbr-frm-1,13.52197844,13.4173647,13.55483628,13.51815978,13.28167444,13.1926305,12.98432408,12.8826414,13.17061409,13.63489373,13.3771774
CBG08759,12.82505058,12.91902954,12.80228418,12.56228147,12.70268245,12.79676787,12.40587616,12.36169287,13.09755784,12.64686577,12.61166784
CBG08760,9.949451046,9.98859937,9.895859296,4.94078811,5.111242188,6.144712195,5.183397053,5.057398743,5.57174484,7.802118881,8.010501066
CBG08763,6.807385712,6.728714406,6.956108244,6.40203359,6.296092046,6.314773294,6.044822085,5.944894151,6.033279454,6.536269851,6.568056258
CBG08764,6.557517172,6.501820076,6.572259383,5.981465172,6.04247443,6.232644742,6.152756122,6.155772661,5.865759352,6.356509877,6.582326901
CBG08766,9.1330744,9.42256131,9.365367943,8.102010089,7.823509724,8.025325772,9.490402803,9.496751181,9.390044802,7.064312132,7.359652485
CBG08768,7.063831444,6.977992004,6.910807029,6.463576581,6.225327972,6.845891416,8.84380821,8.656181515,7.640758503,6.594897571,6.432091607
CBG08769,11.0750628,10.92735751,10.98490633,11.6269404,11.6520757,11.68457871,11.96267171,11.88679444,11.67290296,10.80240509,10.59637602
CBG08770,9.981211845,10.15088342,10.01125164,11.16124705,11.10238323,11.09724455,11.10368542,10.93899008,11.2583026,10.24875603,10.26172251
Cbr-txt-6,9.575391179,9.527410527,9.570614994,9.798802442,9.888815991,9.91864826,10.05882371,10.14564484,9.765508813,9.436524261,9.512899519
CBG08772,12.53480055,12.32682789,12.45548435,12.41098535,12.36432276,12.41044002,12.25810413,12.10376181,12.2310452,12.00721982,11.80027145
Cbr-sumv-2,12.79641944,12.6753625,12.76158057,13.47911507,13.37830466,13.342932,13.30422044,13.19276152,13.25641431,12.72028545,12.41620738
Cbr-pmt-2,14.33760631,14.34791951,14.3723351,12.25775175,12.30376524,12.6182621,11.74215599,11.65900046,11.77729685,13.74268658,13.96091084
Cbr-soc-1,8.406703128,8.430681261,8.424859966,7.98725253,8.076450551,7.874895082,7.264585326,7.647219773,7.522396521,8.122198515,8.045539681
CBG08778,6.197447205,6.648113422,6.464156961,5.78876493,5.680904574,5.947005196,4.348656253,4.70568995,5.728839479,8.51422524,8.69732469
CBG08779,12.10854757,12.41456549,12.43642831,9.843234705,10.27414541,10.76725149,7.060528364,6.99775635,10.70769171,14.13930277,14.51605353
Cbr-col-139,15.65055935,15.84307889,15.74505433,7.833138594,7.272292023,9.802519502,7.432657017,7.735601405,6.855316749,13.11833439,13.42955248
CBG08791,6.891549527,7.020704704,6.956108244,6.59677669,6.654146038,6.464634556,6.529175354,6.513963253,6.380324041,7.666616061,7.375621895
Cbr-taf-10,10.65044946,10.84649035,10.75187042,11.32679406,11.43305131,11.44307959,11.42460607,11.5223514,11.49560052,10.48739929,10.39503097
CBG08795,11.36352073,11.3961303,11.29880492,11.90524943,11.93956094,11.87848515,12.10268147,12.13909149,12.0859872,11.11625169,11.05464318
CBG08796,10.19392039,10.20379553,10.18669376,10.42730233,10.58121004,10.59055038,10.61487444,10.5879896,10.53707578,9.895224715,9.807853609
Cbr-cpg-8,11.17809787,11.36263948,11.25211027,12.14252999,12.33142898,12.31297107,12.20408943,12.28146084,12.40284704,11.24054892,11.25551787
CBG08799,5.367580205,5.347044936,5.259585541,5.03082764,5.032288234,5.192672959,5.033323069,4.70568995,4.348656253,5.671259409,5.417404963
Cbr-prx-6,8.093139148,8.076590356,8.044417734,7.600471233,7.793261926,7.555952885,7.45231551,7.376573729,7.756135185,8.370673845,8.371284284
CBG08803,8.302165275,8.442252151,8.405073482,7.026575612,7.004563664,7.3416479,7.148221146,7.122652962,7.522396521,8.628691732,8.868582763
Cbr-tig-2,7.48032216,7.511431686,7.609918267,7.187836437,7.192583313,7.065990443,7.677351421,7.727007494,7.756135185,7.768213585,8.05047562
CBG08806,11.89551954,11.8054924,11.76264361,12.60132353,12.60622116,12.61142593,12.41145871,12.35790615,12.52938406,11.50758635,11.33005218
CBG08807,7.730253889,7.685043767,7.710716856,7.353237206,7.283315299,7.195300853,7.371971947,7.462332553,6.957199776,7.666616061,7.635784932
CBG08809,6.197447205,6.336990921,6.235611627,5.509666192,5.415257161,5.301949903,5.033323069,4.85230617,5.384888798,6.571759087,6.553629107
Cbr-elt-7,6.248450697,6.147488991,6.048666762,5.638614814,5.600016295,5.301949903,5.643123609,5.944894151,5.668824327,6.045166075,6.021537873
CBG08814,6.434028596,6.634192543,6.712763748,5.889194433,5.954693518,6.049951844,5.248263189,5.599681391,5.425372235,6.356509877,6.637915108
CBG08819,8.406703128,8.468892978,8.372835303,8.328152059,8.354465277,8.368788104,8.467596592,8.46913872,8.522875863,7.90814257,7.47521028
Cbr-abhd-5.2,9.393190671,9.564841498,9.499825216,8.108122622,8.005830444,8.561735613,10.30135238,10.44601568,10.35062198,8.809955885,8.840474303
Cbr-nas-9,8.675364467,8.904559568,8.910332401,8.291071753,8.213698318,8.217369788,8.273386646,8.19935227,8.330706989,8.798081106,8.72834687
CBG08826,11.51420069,11.3550338,11.36204454,11.34492638,11.36902338,11.45102406,11.36319478,11.3361291,11.39339482,11.11338539,10.98073335
Cbr-hsp-6,14.1682132,14.13957228,14.12700674,14.21912221,14.18571035,14.28879763,13.96959963,13.89083328,14.07652716,13.85996736,13.8340705
Cbr-adss-1,12.93810988,13.07977403,12.99562245,12.95289671,13.01017064,13.07692515,12.85986677,12.90475337,12.91799767,12.46658656,12.37987703
CBG08830,10.73012972,10.87796861,10.7766361,11.4491797,11.45177836,11.45313522,11.65751016,11.58612679,11.57253842,10.85654802,10.5913336
CBG08831,7.67905389,7.804057609,7.644322684,7.065497366,6.863196762,7.008316124,7.528309438,7.430784263,7.276979279,7.943241615,8.040586592
CBG08832,7.980592245,8.240445951,8.023754594,7.482283486,7.648539968,7.44860118,5.112391411,5.453390169,7.205969807,10.4940266,10.7430251
CBG08834,6.344622481,6.661889922,6.447954447,6.0391595,6.17581427,6.098260937,5.986971065,6.359248481,6.07705853,6.661978555,6.463557417
CBG08836,6.030311199,5.897978579,6.114221509,6.066987838,6.225327972,6.334495669,6.343811976,6.261640348,6.180029034,6.524223425,6.447920179
Cbr-nex-4,6.544359014,6.605904336,6.414927079,6.315094547,6.249363349,6.353916392,5.466554806,5.766723833,5.57174484,6.76677974,6.908139015
CBG08841,9.348767649,9.541784861,9.621086618,8.114209084,8.16155226,8.421680105,8.022732561,7.882000585,8.334814254,9.577786776,9.765190041
CBG08842,5.599370934,5.542568094,5.474932533,5.109620104,5.306821173,5.74106171,5.513772104,5.504653033,5.146989742,5.539404278,5.194200602
Cbr-srd-32,5.506855092,5.347044936,5.474932533,5.509666192,5.18214647,5.351579658,5.248263189,5.212478471,5.146989742,5.419435184,5.492881335
CBG08845,6.125988887,5.947460197,6.114221509,5.304809179,5.512069586,5.526394593,5.364222612,5.504653033,5.146989742,6.241173897,6.366755937
CBG08846,5.569484382,5.947460197,5.905553213,5.509666192,5.362720395,5.803885401,5.248263189,4.96396192,5.60514441,5.671259409,5.29076311
CBG08847,6.596219739,6.562302637,6.644369541,6.120782285,5.859726129,6.232644742,5.601833156,5.911433438,5.81301248,6.683606525,6.637915108
CBG08848,10.08662728,10.04642902,9.982259922,9.987124562,10.05454473,10.16012995,10.03007073,9.932506268,9.984518304,9.296843111,9.08042944
CBG08850,5.288807887,5.028961392,5.154899578,5.638614814,5.641254097,5.351579658,6.072724831,5.804702134,5.839696838,5.620553712,5.595989272
CBG08853,7.439722683,7.611271096,7.375520617,7.764934074,8.051173418,7.912475306,8.177166309,8.416972482,8.35517563,8.152454386,8.000329725
CBG08854,5.048474364,5.30223808,5.209020287,5.03082764,5.512069586,5.249179952,4.348656253,4.70568995,5.146989742,6.776823054,6.610413064
Cbr-ugt-12,8.271930735,8.387436646,8.162479166,8.711291974,8.659810664,8.280828467,8.519229132,8.411649848,8.880746754,9.125143064,9.153035309
CBG08856,9.910879364,9.982028276,9.991547959,8.590245457,8.241866693,8.703614369,9.435400325,9.343500317,9.027207166,10.39205822,10.39116725
CBG08857,10.55833234,10.50629113,10.6583522,8.274881192,8.131737882,9.149344989,9.513677019,9.46122515,9.225554573,11.28453121,11.35058794
CBG08858,5.103344576,5.09254881,5.474932533,5.920778974,5.791667896,6.189461599,4.348656253,4.70568995,5.025780543,5.7882892,5.929325702
CBG08859,6.658306841,6.620123988,6.685825615,6.813394055,6.654146038,6.630483652,6.490215892,7.06853656,7.1019916,6.845107245,6.930224669
Cbr-ugt-13,8.796898762,8.745784666,8.861886359,8.62041185,8.617522337,9.038266597,8.035721562,7.935093044,7.918802591,9.475767874,9.762200643
CBG08862,8.101770565,8.190944619,8.401083173,5.509666192,5.680904574,6.410466693,4.835038128,4.70568995,6.831600034,10.46957612,10.73923098
CBG08864,5.201701642,5.30223808,5.259585541,5.109620104,4.692862253,4.990503977,4.693390515,5.399132564,5.146989742,5.89401457,5.85498716
CBG08865,10.64385134,10.85298521,10.82121206,7.591723539,7.785598133,8.460105663,5.758009488,5.504653033,8.930340402,12.4196008,12.82319651
CBG08866,10.78779304,11.0772591,11.19584251,8.785401177,9.293189879,9.457934023,6.429496625,6.28675897,9.442214121,13.15746871,13.48088789
CBG08875,5.154178252,5.20456896,5.032536889,5.889194433,5.032288234,5.526394593,4.693390515,4.85230617,4.348656253,5.719617261,5.417404963
CBG08878,4.755321699,4.781293567,5.032536889,5.360599887,5.557022056,5.249179952,5.721078359,5.804702134,5.50135753,5.114293828,4.775941943
Cbr-cgt-2,5.103344576,5.506594595,5.435827238,5.245027009,5.306821173,5.301949903,5.416830688,5.399132564,5.537185164,4.956566715,4.871028782
CBG08897,5.246444588,5.20456896,5.474932533,4.692116706,4.692862253,4.905642639,4.94296397,4.85230617,4.779248828,5.510801458,5.29076311
CBG08898,5.367580205,5.430295375,5.512478696,5.109620104,5.111242188,5.064820786,4.348656253,5.139121994,5.089082808,5.242646509,5.528472443
Cbr-wdr-5.2,8.229286164,8.391422375,8.171890648,8.514229455,8.556143368,8.608072872,8.26790239,8.259906365,8.53362594,8.418069266,8.534797269
CBG08905,7.167754945,6.853143174,7.093775597,7.039672283,7.082871753,7.142882444,7.060528364,6.876300249,6.867021296,6.661978555,6.479008324
